Country Name+A1:AK40;Country Code;Variable;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Cote d'Ivoire;CIV;Manufacturing, value added (% of GDP);..;..;..;..;..;9,139308265;11,08902646;12,19969972;9,741484804;9,239898275;10,29082454;10,33929621;11,09204018;10,15918472;10,23004666;9,394847072;9,40754003;7,640332285;7,684540098;8,128952708;..;..;..;..;..;..;..;..;..;..;17,45050761;16,57763404;16,58318699;15,43232606;14,74179;15,04924517;9,802850067;11,22671049;10,41068183;10,87026398;11,15447113;10,7672585;9,797021793;8,889951221;8,792904827;10,28226527;10,02887861;10,31060928;10,20402365;9,627693495;9,001911196;9,22135575;10,31825153;11,85018556;12,20069981;11,43059902;12,5430343;11,2836181;11,29098434;12,31996843;12,0519434;13,3970815;14,37356078;14,92476029
Cote d'Ivoire;CIV;Manufacturing, value added (constant 2015 US$);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4131038325;4117289222;4077907274;3532796290;4076047661;4585864267;4777088156;5236929530;5509178674;5951293234;7297826323;8800126343;8548670771;8948299511;9214705764;10008215395
Cote d'Ivoire;CIV;Population, total;3708661;3848336;3998287;4156453;4321368;4492890;4671196;4856689;5050106;5255149;5477086;5718867;5979984;6257373;6548923;6853981;7142690;7415900;7700816;7996368;8303810;8621621;8948119;9282050;9621405;9964075;10309440;10663498;11043193;11462943;11910540;12369269;12838314;13316448;13802285;14299727;14810946;15335453;15858990;16345894;16799670;17245468;17683897;18116451;18544903;18970215;19394057;19817700;20244449;20677762;21120042;21562914;22010712;22469268;22995555;23596741;24213622;24848016;25493988;26147551;26811790;27478249;28160542;28873034
Côte d'Ivoire;CIV;Price of electricity (US cents per kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;12,1;12,6;13,9;12;11,8;12,6;..;..;..;..
Data from database: World Development Indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Djibouti;DJI;Fertility rate, total (births per woman);6,828;6,829;6,836;6,837;6,846;6,845;6,854;6,846;6,852;6,847;6,857;6,858;6,853;6,823;6,8;6,769;6,73;6,694;6,654;6,607;6,553;6,491;6,443;6,387;6,328;6,263;6,219;6,171;6,117;6,055;5,982;5,877;5,774;5,663;5,529;5,34;5,153;4,957;4,777;4,67;4,578;4,496;4,379;4,247;4,113;3,992;3,855;3,724;3,589;3,487;3,39;3,305;3,237;3,178;3,112;3,066;3,011;2,972;2,929;2,891;2,848;2,804;2,757;..
Djibouti;DJI;Gross savings (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;27,88450302;27,38400798;29,76112767;25,38536639;21,09444369;21,67051604;20,53461521;12,46565637;9,041218666;18,54440031;..
Djibouti;DJI;Bank deposits to GDP (%);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;62,89006;..;65,18024;66,15345;66,08687;43,79965;43,60052;37,36882;38,09372;36,54768;38,64573;34,02841;33,05343;35,06703;31,6768;31,29128;32,75434;37,15467;42,13674;45,36462;47,75848;48,72539;48,47826;50,80917;58,27888;61,11073;51,41089;54,52831;53,8816;52,67294;57,20819;58,22241;68,13545;58,50815;57,66521;67,15524;72,49702;67,15524;72,49702
Djibouti;DJI;Literacy rate, youth total (% of people ages 15-24);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Djibouti;DJI;Literacy rate, adult total (% of people ages 15 and above);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Djibouti;DJI;School enrollment, secondary (% net);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;9,0938;9,36461;9,96238;9,3606;..;..;..;..;..;..;..;..;11,44128;..;..;..;14,17161;14,7086;..;19,26153;21,2435;..;..;26,46648;..;..;..;..;..;..;37,8168;..;..;..;..;..;..;..;..
Djibouti;DJI;School enrollment, secondary (% gross);..;..;..;..;..;..;..;..;..;..;..;6,345059872;7,84239006;6,627079964;7,046390057;7,276040077;6,111690044;..;..;8,526889801;9,300200462;9,993189812;10,2526598;10,51996994;10,77029991;10,72012997;10,76144981;11,44643021;10,85494995;11,1258297;10,43033981;9,681650162;9,607500076;10,09210968;10,34953976;11,36071014;11,61948013;12,71807957;..;13,93896008;13,88381958;16,16016006;17,2208004;..;21,57035065;24,14856911;23,85173988;26,98957062;30,74848938;32,84621048;..;36,43220139;38,6464386;39,27531052;39,33322144;39,05390167;39,43198013;38,52106857;40,94712067;41,01480103;42,62564087;43,32403183;45,00777817;..
Djibouti;DJI;Price of electricity (US cents per kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;22,8;22,8;26;26;25,5;26,2;..;..;..;..
Djibouti;DJI;Electric power consumption (kWh per capita);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Djibouti;DJI;Electricity production (kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1,79E+08;1,80E+08;1,80E+08;1,82E+08;1,82E+08;1,84E+08;1,85E+08;1,87E+08;1,87E+08;1,80E+08;1,80E+08;1,90E+08;2,00E+08;2,00E+08;2,15E+08;2,98E+08;3,06E+08;3,23E+08;3,23E+08;3,39E+08;3,79E+08;3,87E+08;3,93E+08;4,02E+08;4,02E+08;4,05E+08;..;..;..;..;..;..;..;..
Djibouti;DJI;Manufacturing, value added (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1,95812435;2,782301739;2,735558076;2,835573147;3,101527096;3,315832272;3,7029574;4,42515715;5,228201087;..;..
Djibouti;DJI;Manufacturing, value added (constant 2015 US$);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;41621176,22;63582216,03;66320645,28;71366775,84;81924252,7;92697057,24;105537459,4;125263293,9;154239218,5;..;..
Djibouti;DJI;Population, total;85940;89270;93122;97670;102945;108772;114874;121168;127668;135390;144379;154225;165234;177327;191389;208582;229304;253083;278425;302856;324121;341316;355110;367726;382156;400709;424286;452272;482337;521104;577173;628521;623197;611231;623477;629619;644649;667786;694920;719371;742033;765490;789129;806411;818373;830861;846947;865196;882886;901103;919199;936811;954297;971753;989087;1006259;1023261;1040233;1057198;1073994;1090156;1105557;1120849;1136455
Egypt, Arab Rep.;EGY;Fertility rate, total (births per woman);6,794;6,779;6,755;6,718;6,643;6,518;6,433;6,357;6,286;6,195;6,119;6,031;5,971;5,888;5,835;5,799;5,765;5,739;5,717;5,701;5,578;5,442;5,371;5,334;5,239;5,16;5,07;4,989;4,871;4,685;4,484;4,304;4,253;4,103;3,967;3,844;3,733;3,654;3,617;3,524;3,442;3,394;3,318;3,261;3,181;3,151;3,109;3,12;3,101;3,108;3,213;3,247;3,335;3,419;3,441;3,436;3,203;3,151;3,098;3,001;2,96;2,917;2,878;..
Egypt, Arab Rep.;EGY;Gross savings (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;20,80630896;24,40660882;22,5631025;21,31432199;22,1202478;22,05692867;28,03386645;27,64762944;22,85561283;20,25939563;25,99051456;27,36584249;26,35765178;31,68412035;34,92790116;35,47563055;31,62502784;23,92662811;22,24344196;18,75182982;17,73693983;18,95935978;18,89514421;17,58387342;18,61067103;18,4079876;18,64809581;21,11221925;21,84229211;22,97673628;23,5552982;23,62350084;16,83984206;17,95038894;16,86871826;12,87821102;13,68322162;11,8849608;9,593464708;9,710041522;12,47652769;16,08277811;17,17242473;13,45339183;10,85402574;12,75407714;..
Egypt, Arab Rep.;EGY;Bank deposits to GDP (%);16,69852;18,12548;17,44174;18,66167;19,21579;17,03872;14,64819;14,89114;15,9361;15,35934;15,24522;14,02634;15,71506;18,52987;22,09826;21,35303;23,70022;27,26057;29,42436;31,82104;37,00026;48,83569;55,01524;56,30366;61,5244;63,13197;72,01947;62,96319;65,27175;63,60198;66,45531;70,84012;68,88178;68,74075;68,32822;64,54861;63,75795;62,81852;60,17542;60,35831;61,56714;66,6999;71,05004;78,56944;80,25642;80,16269;79,79333;79,11732;71,93548;67,49898;65,44672;59,8116;57,45149;61,09643;62,41075;65,48553;84,04134;80,54346;71,8155;67,70634;73,75814;80,75649;73,75814;80,75649
Egypt, Arab Rep.;EGY;Literacy rate, youth total (% of people ages 15-24);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;51,03115845;..;..;..;..;..;..;..;..;..;63,32762146;..;..;..;..;..;..;..;..;..;73,21868896;..;..;..;..;..;..;..;..;84,85341644;84,87827301;..;..;..;87,50964355;..;89,28192139;92,02342224;..;..;..;88,19255829;..;..;..;..;92,23999786;..
Egypt, Arab Rep.;EGY;Literacy rate, adult total (% of people ages 15 and above);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;38,19675827;..;..;..;..;..;..;..;..;..;44,42398834;..;..;..;..;..;..;..;..;..;55,5870018;..;..;..;..;..;..;..;..;67,33187103;66,36991119;..;..;..;72,04785156;..;73,86559296;72,44249725;..;..;..;71,16825104;..;..;..;..;74,5;..
Egypt, Arab Rep.;EGY;School enrollment, secondary (% net);..;..;..;..;..;..;..;..;..;..;..;26,38686;26,14083;28,90658;28,74886;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;64,5053;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;76,81479;..;80,74153;81,65996;82,77635;..;..;..;..;..
Egypt, Arab Rep.;EGY;School enrollment, secondary (% gross);..;..;..;..;..;..;..;..;..;..;..;30,84482956;32,43790817;33,9301796;35,2820816;38,4851799;41,2134819;44,29959869;46,22314072;47,31811142;48,36571884;49,39088058;51,00299072;52,64403152;54,22742844;55,85889816;58,3042984;60,18730927;59,92990875;58,92023087;69,81674194;70,14057922;65,04820251;65,78993988;70,92767334;68,86821747;66,86530304;71,18488312;..;77,22431183;79,08350372;80,79003143;80,39016724;80,2661972;79,4210968;..;..;..;..;63,78504181;65,25720978;73,5110321;74,48426056;75,81950378;75,66780853;..;78,5734024;79,36119843;79,98683929;81,17051697;83,16262817;85,59242249;..;..
Egypt, Arab Rep.;EGY;Price of electricity (US cents per kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;10,8;11,5;10,9;12,1;8;9,7;..;..;..;..
Egypt, Arab Rep.;EGY;Electric power consumption (kWh per capita);..;..;..;..;..;..;..;..;..;..;..;202,9476401;199,2801253;196,170468;216,4755876;238,8100718;272,3646594;306,5256396;320,1076682;344,1743847;378,1610529;413,389232;452,6277372;496,8147661;514,0885089;489,3891765;580,7953137;610,4124691;624,585094;645,8254383;665,0222155;680,2644253;682,8735774;696,9284255;707,4854761;724,0492249;779,376924;815,7330788;856,2661161;909,6255477;942,1985182;990,6215369;1036,767076;1099,280519;1138,831734;1205,281396;1271,182184;1355,493646;1396,747607;1458,753776;1494,915676;1597,543876;1596,464267;1595,17419;1592,219894;..;..;..;..;..;..;..;..;..
Egypt, Arab Rep.;EGY;Electricity production (kWh);..;..;..;..;..;..;..;..;..;..;..;8000000000;8040000000;8110000000;9160000000;10400000000;12200000000;14100000000;15200000000;16800000000;18900000000;21300000000;22600000000;25900000000;29000000000;31500000000;33500000000;37800000000;39600000000;41600000000;42300000000;44300000000;45700000000;47800000000;49300000000;52000000000;55100000000;58400000000;63000000000;68500000000;78100000000;83300000000;89200000000;95200000000;1,01E+11;1,09E+11;1,15E+11;1,25E+11;1,31E+11;1,39E+11;1,47E+11;1,57E+11;1,64E+11;1,68E+11;1,72E+11;1,82E+11;..;..;..;..;..;..;..;..
Egypt, Arab Rep.;EGY;Manufacturing, value added (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;16,79461492;16,72634078;14,81072696;13,64206629;13,50078917;13,08028919;12,35712563;12,73938232;12,18382615;12,27819549;12,8164557;14,11796247;14,40136054;15,79999981;16,8879875;17,20129831;16,97494739;16,01777751;15,62185478;15,73453608;16,01714286;16,33823529;16,53705318;16,31553215;16,97912317;17,95351105;17,99797118;17,69807639;18,49675376;17,30383234;17,23696682;16,70954503;15,97756192;15,36992481;15,52236739;15,78615429;16,10227084;15,76719422;16,16546656;16,60837992;16,77444637;16,69744491;16,84132693;16,59352066;16,35088958;15,98829899;16,38045599;15,4852839;15,9705323;15,06390984
Egypt, Arab Rep.;EGY;Manufacturing, value added (constant 2015 US$);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;34354878558;34945758818;35779432343;37362858119;39529713205;42399570381;45803271204;47508510607;49914179690;49440090543;49804176193;50933372935;53364610414;54995802709;55411761089;56552026845;59255552792;60919219625;61419999791;57800899183;63329918193;61198199310
Egypt, Arab Rep.;EGY;Population, total;27034499;27747867;28485022;29245936;30026648;30818469;31613132;32408414;33204629;33995955;34781986;35555969;36330768;37120776;37930374;38775584;39649050;40577356;41576636;42632458;43748556;44899573;46088647;47353665;48676443;50035843;51424313;52841319;54298446;55765843;57214630;58611032;59989142;61382200;62775847;64166908;65565195;66993728;68446011;69907887;71371371;72854261;74393759;75963322;77522427;79075310;80629670;82218755;83844783;85501064;87252413;89200054;91240376;93377890;95592324;97723799;99784030;101789386;103740765;105618671;107465134;109262178;110990103;112716598
Equatorial Guinea;GNQ;Fertility rate, total (births per woman);5,653;5,661;5,673;5,69;5,711;5,734;5,756;5,776;5,791;5,802;5,808;5,808;5,805;5,8;5,795;5,791;5,791;5,795;5,804;5,817;5,835;5,856;5,88;5,903;5,926;5,946;5,962;5,974;5,982;5,986;5,987;5,985;5,984;5,981;5,978;5,971;5,96;5,941;5,914;5,878;5,834;5,785;5,731;5,675;5,618;5,559;5,498;5,433;5,363;5,288;5,209;5,126;5,04;4,952;4,863;4,774;4,686;4,599;4,513;4,429;4,346;4,266;4,17;..
Equatorial Guinea;GNQ;Gross savings (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Equatorial Guinea;GNQ;Bank deposits to GDP (%);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;13,3763;11,56448;9,791883;12,14932;10,98461;9,470563;7,073145;7,648106;5,269487;7,130794;6,750852;6,732426;4,435681;6,884242;6,041236;4,392487;4,322588;5,743925;8,2628;6,924821;5,105043;4,732649;5,877133;5,592354;7,993185;10,72535;8,669295;10,38322;11,62827;9,400925;12,51694;11,56839;10,23848;9,932877;9,662605;..;..;..;..
Equatorial Guinea;GNQ;Literacy rate, youth total (% of people ages 15-24);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;97,13137054;..;..;..;..;..;..;..;..;..;97,96704102;..;..;..;..;..;..;..;..;..;..;..;..;..
Equatorial Guinea;GNQ;Literacy rate, adult total (% of people ages 15 and above);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;88,3082962;..;..;..;..;..;..;..;..;..;94,3705368;..;..;..;..;..;..;..;..;..;..;..;..;..
Equatorial Guinea;GNQ;School enrollment, secondary (% net);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;17,65151;..;18,12672;..;..;..;20,36275;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Equatorial Guinea;GNQ;School enrollment, secondary (% gross);..;..;..;..;..;..;..;..;..;..;..;12,79111958;..;..;..;..;10,95316982;..;..;..;6,524179935;..;..;8,70761013;..;..;..;..;..;..;..;..;..;25,22258949;23,03075981;..;..;..;..;22,65395927;22,0695591;19,15357018;18,67617989;..;..;18,38174057;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Equatorial Guinea;GNQ;Price of electricity (US cents per kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;22;22,7;23,3;21,4;17;17,4;..;..;..;..
Equatorial Guinea;GNQ;Electric power consumption (kWh per capita);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Equatorial Guinea;GNQ;Electricity production (kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2,91E+07;2,85E+07;2,85E+07;3,20E+07;3,30E+07;3,40E+07;3,10E+07;2,70E+07;3,40E+07;4,00E+07;5,03E+07;9,30E+07;9,30E+07;9,90E+07;1,22E+08;1,22E+08;1,22E+08;1,22E+08;1,22E+08;1,22E+08;1,22E+08;2,81E+08;4,39E+08;4,39E+08;4,39E+08;9,39E+08;..;..;..;..;..;..;..;..
Equatorial Guinea;GNQ;Manufacturing, value added (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;7,133685719;14,51441507;20,36751704;18,03795957;21,01648193;22,46849117;17,08975216;19,28578894;20,12563307;17,8446575;18,50431156;25,75059535;25,57013777;20,85383948;6,309258577;5,637253343;5,122748097;5,921922327
Equatorial Guinea;GNQ;Manufacturing, value added (constant 2015 US$);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;619658575,3;1393314019;2400660036;2728881888;2394571178;2600304393;2467341011;2595520479;2619727140;2352906759;2479793728;2711933875;2432255556;2147630304;222692681,6;213396394,6;230160997,6;228335091,2
Equatorial Guinea;GNQ;Population, total;267351;272264;277490;283018;288852;295010;301517;308374;315325;318846;316955;311952;305362;298050;290558;283262;276000;271377;270866;273925;282509;296950;315741;336744;357995;378379;397276;414769;431587;448420;465549;483142;501334;520236;539992;560740;582573;605570;629734;655029;684977;719270;754115;789681;826355;864726;905418;948814;994971;1043686;1094524;1144588;1193636;1243941;1295183;1346973;1398927;1450694;1502091;1553031;1596049;1634466;1674908;1714671
Eritrea;ERI;Fertility rate, total (births per woman);6,483;6,474;6,496;6,481;6,487;6,494;6,497;6,504;6,503;6,503;6,541;6,541;6,538;6,548;6,567;6,586;6,603;6,608;6,607;6,621;6,614;6,622;6,634;6,646;6,623;6,587;6,555;6,52;6,467;6,413;6,338;6,242;6,156;6,069;6,005;5,939;5,841;5,743;5,633;5,516;5,397;5,306;5,233;5,143;5,036;4,934;4,881;4,812;4,737;4,656;4,571;4,486;4,407;4,335;4,273;4,217;4,164;4,112;4,056;3,997;3,933;3,867;3,786;..
Eritrea;ERI;Gross savings (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;68,47543365;41,2689035;54,39376713;19,10630212;18,91164644;35,10262682;6,293299486;17,3169979;15,82071947;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Eritrea;ERI;Bank deposits to GDP (%);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Eritrea;ERI;Literacy rate, youth total (% of people ages 15-24);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;77,94528961;..;..;..;..;..;86,97490692;..;..;..;..;..;..;..;..;..;93,27239227;..;..;..;..;..
Eritrea;ERI;Literacy rate, adult total (% of people ages 15 and above);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;52,51395035;..;..;..;..;..;64,6629715;..;..;..;..;..;..;..;..;..;76,57051849;..;..;..;..;..
Eritrea;ERI;School enrollment, secondary (% net);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;15,98817;17,20103;..;20,0927;..;24,90625;27,63756;26,97164;27,3134;27,76501;29,89231;32,07118;34,31103;35,72305;38,30874;42,17554;46,63161;48,75162;51,39255;48,24244;48,19877;42,78074;..;40,69051;41,57501;..;..;..;..;..
Eritrea;ERI;School enrollment, secondary (% gross);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;22,69672012;23,78967094;25,50267029;26,29565048;28,90961075;..;35,86595917;40,83050919;41,85570908;43,22230911;44,48345947;44,65032959;48,88262177;50,39802933;47,46791077;48,60443115;49,00201035;48,7314415;48,98136902;49,77939987;48,38063812;47,65390015;43,28332138;..;41,87742996;42,94683075;42,79399872;..;..;..;..
Eritrea;ERI;Price of electricity (US cents per kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;21,9;..;..;..;..;..;..;..;..;..
Eritrea;ERI;Electric power consumption (kWh per capita);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;64,02405222;64,60016786;69,03304774;68,60681803;74,64423629;80,73099516;70,17534796;74,68776483;71,8799104;78,8000619;84,79153843;87,81219497;85,04816984;85,46006472;80,55295437;83,72725011;80,51157454;84,30915779;86,41155983;89,47583373;92,84891207;94,64965521;96,28621076;..;..;..;..;..;..;..;..;..
